Transaction_ID,Product_ID,Product _Name,Category,Price,Quantity_Sold,Customer_Age,Customer_Gender,Transaction_Date,Payment_Method,Discount,Region,Membership Status,Order_month,Order_duration,Profit_Margin
9498,3,Headphones,Accessories,1017.53,1,50,Female,17 August 2023,Debit Card,0.04,Asia,Premium,,,
9499,3,Headphones,Accessories,446.2,4,22,Male,01 January 2023,Bank Transfer,0.22,Europe,Regular,,,
9500,4,Smartwatch,Electronics,450.14,2,40,Male,12 May 2023,Debit Card,0.09,South America,Regular,,,
9501,3,Headphones,Accessories,334.22,5,26,Female,01 February 2023,Debit Card,0.17,Africa,Regular,,,
9502,5,Tablet,Electronics,1150.68,2,25,Male,13 January 2023,Credit Card,0.06,Europe,Premium,,,
9503,3,Headphones,Accessories,1026.99,4,21,Male,08 February 2023,Credit Card,0.14,North America,Premium,,,
9504,4,Smartwatch,Electronics,836.42,2,61,Male,10 November 2023,Bank Transfer,0.11,Asia,Regular,,,
9505,5,Tablet,Electronics,68.92,5,61,Male,12 May 2023,Credit Card,0.1,South America,Premium,,,
9506,4,Smartwatch,Electronics,1041.3,3,34,Male,03 July 2023,Bank Transfer,0.04,Africa,Premium,,,
9507,4,Smartwatch,Electronics,1334.8,2,33,Female,23 March 2023,Debit Card,0.03,South America,Regular,,,
9508,4,Smartwatch,Electronics,1216.94,1,49,Female,18 March 2023,PayPal,0.05,Asia,Regular,,,
9509,4,Smartwatch,Electronics,384.97,4,21,Male,21 September 2023,Debit Card,0.17,South America,Regular,,,
9510,2,Smartphone,Electronics,256.06,4,58,Female,17 September 2023,Debit Card,0.2,South America,Premium,,,
9511,1,Laptop,Electronics,329.26,2,45,Male,25 November 2023,Credit Card,0.16,Europe,Premium,,,
9512,5,Tablet,Electronics,444.26,3,28,Male,04 September 2023,Credit Card,0.26,Africa,Premium,,,
9513,2,Smartphone,Electronics,694.82,3,41,Male,31 January 2023,Bank Transfer,0.12,Africa,Regular,,,
9514,4,Smartwatch,Electronics,1071.89,5,57,Male,21 October 2023,PayPal,0.1,Asia,Regular,,,
9515,4,Smartwatch,Electronics,1200.92,1,42,Female,23 May 2023,Credit Card,0.05,Africa,Premium,,,
9516,4,Smartwatch,Electronics,1413.1,1,61,Male,09 March 2023,Credit Card,0.03,North America,Premium,,,
9517,3,Headphones,Accessories,599.6,5,29,Male,22 November 2023,Credit Card,0.23,Europe,Premium,,,
9518,2,Smartphone,Electronics,419.6,3,65,Female,24 February 2023,Credit Card,0.12,Africa,Regular,,,
9519,3,Headphones,Accessories,195.33,1,61,Female,28 October 2023,PayPal,0.23,South America,Premium,,,
9520,2,Smartphone,Electronics,798.09,2,64,Female,21 January 2023,Bank Transfer,0.18,South America,Regular,,,
9521,3,Headphones,Accessories,1246.05,4,59,Male,19 July 2023,PayPal,0.13,Europe,Regular,,,
9522,3,Headphones,Accessories,772.42,3,45,Male,17 July 2023,Bank Transfer,0.22,North America,Premium,,,
9523,3,Headphones,Accessories,1028.73,4,40,Female,28 March 2023,PayPal,0.08,Europe,Regular,,,
9524,4,Smartwatch,Electronics,1460.33,5,49,Male,15 April 2023,Bank Transfer,0.05,South America,Premium,,,
9525,4,Smartwatch,Electronics,701.64,4,19,Male,01 May 2023,Credit Card,0.19,South America,Premium,,,
9526,2,Smartphone,Electronics,505.38,1,38,Female,13 September 2023,PayPal,0.2,Europe,Regular,,,
9527,4,Smartwatch,Electronics,450.4,1,21,Female,16 March 2023,Credit Card,0.03,Africa,Regular,,,
9528,1,Laptop,Electronics,1307.52,3,47,Male,02 December 2023,Credit Card,0.28,North America,Premium,,,
9529,4,Smartwatch,Electronics,444.4,4,38,Male,12 July 2023,Debit Card,0.2,South America,Premium,,,
9530,1,Laptop,Electronics,1370.57,5,30,Male,05 August 2023,PayPal,0.27,South America,Regular,,,
9531,3,Headphones,Accessories,1405.44,2,44,Male,09 April 2023,Bank Transfer,0.12,Asia,Premium,,,
9532,5,Tablet,Electronics,880.35,3,19,Female,04 December 2023,Credit Card,0.04,South America,Regular,,,
9533,4,Smartwatch,Electronics,286.49,4,63,Male,27 March 2023,PayPal,0.09,Africa,Regular,,,
9534,1,Laptop,Electronics,522.61,4,37,Female,19 February 2023,Credit Card,0.1,Asia,Regular,,,
9535,5,Tablet,Electronics,1339.47,3,24,Female,03 October 2023,PayPal,0.11,North America,Premium,,,
9536,4,Smartwatch,Electronics,1246.4,4,44,Female,03 October 2023,Credit Card,0.12,South America,Regular,,,
9537,5,Tablet,Electronics,233.26,2,52,Male,05 October 2023,Debit Card,0.18,Asia,Premium,,,
9538,4,Smartwatch,Electronics,444.01,3,26,Female,22 January 2023,Credit Card,0.05,Europe,Premium,,,
9539,3,Headphones,Accessories,679.52,5,34,Male,12 November 2023,Bank Transfer,0.03,Africa,Regular,,,
9540,5,Tablet,Electronics,1313.59,4,27,Female,27 December 2023,Credit Card,0.23,Africa,Premium,,,
9541,2,Smartphone,Electronics,142.14,5,47,Male,01 September 2023,Credit Card,0.29,Asia,Regular,,,
9542,1,Laptop,Electronics,1254.35,5,22,Male,02 June 2023,Debit Card,0.24,Asia,Regular,,,
9543,1,Laptop,Electronics,1488.73,1,18,Female,06 December 2023,Debit Card,0.02,Africa,Premium,,,
9544,4,Smartwatch,Electronics,1234.51,4,62,Female,05 February 2023,PayPal,0.27,Africa,Premium,,,
9545,4,Smartwatch,Electronics,986.74,4,24,Female,16 January 2023,Credit Card,0.05,North America,Premium,,,
9546,5,Tablet,Electronics,1192.6,5,33,Female,18 February 2023,Credit Card,0.02,Asia,Premium,,,
9547,4,Smartwatch,Electronics,707.99,2,33,Male,04 February 2023,Debit Card,0.23,South America,Regular,,,
9548,3,Headphones,Accessories,1237.68,2,32,Female,21 April 2023,Bank Transfer,0.22,Africa,Regular,,,
9549,3,Headphones,Accessories,288.38,4,65,Female,15 March 2023,Credit Card,0.23,Europe,Regular,,,
9550,1,Laptop,Electronics,769.24,1,43,Male,29 November 2023,PayPal,0.1,South America,Premium,,,
9551,4,Smartwatch,Electronics,213.05,4,21,Female,13 July 2023,Debit Card,0.02,Asia,Regular,,,
9552,1,Laptop,Electronics,687.29,5,24,Male,15 April 2023,PayPal,0.04,South America,Premium,,,
9553,5,Tablet,Electronics,948.35,1,37,Female,20 August 2023,Debit Card,0.11,Europe,Regular,,,
9554,2,Smartphone,Electronics,565.46,5,45,Female,29 July 2023,PayPal,0.14,Europe,Regular,,,
9555,5,Tablet,Electronics,1195.89,1,33,Male,31 August 2023,Credit Card,0.27,Europe,Premium,,,
9556,4,Smartwatch,Electronics,1135.16,4,24,Female,26 June 2023,Debit Card,0.17,Africa,Regular,,,
9557,2,Smartphone,Electronics,1026.33,4,58,Male,07 May 2023,Credit Card,0.11,South America,Regular,,,
9558,4,Smartwatch,Electronics,953.33,3,18,Male,29 June 2023,Credit Card,0.26,Africa,Regular,,,
9559,3,Headphones,Accessories,1259.81,1,23,Female,16 July 2023,Debit Card,0.28,Asia,Regular,,,
9560,4,Smartwatch,Electronics,859.92,4,54,Male,09 October 2023,PayPal,0.29,Asia,Regular,,,
9561,3,Headphones,Accessories,571.2,2,65,Female,09 November 2023,Credit Card,0.04,Asia,Premium,,,
9562,2,Smartphone,Electronics,1103.34,2,64,Male,03 April 2023,PayPal,0.03,North America,Regular,,,
9563,3,Headphones,Accessories,1257.11,1,54,Male,23 July 2023,Bank Transfer,0.26,Asia,Premium,,,
9564,5,Tablet,Electronics,150.88,4,27,Male,08 March 2023,Credit Card,0.06,South America,Regular,,,
9565,2,Smartphone,Electronics,1404.94,2,48,Male,15 October 2023,Debit Card,0.01,Asia,Regular,,,
9566,5,Tablet,Electronics,1027.39,4,55,Male,06 May 2023,Bank Transfer,0.25,Europe,Premium,,,
9567,4,Smartwatch,Electronics,953.41,1,30,Female,26 April 2023,Bank Transfer,0.11,Asia,Regular,,,
9568,2,Smartphone,Electronics,281.99,1,52,Male,07 August 2023,PayPal,0.2,Europe,Regular,,,
9569,3,Headphones,Accessories,145.2,3,39,Male,17 June 2023,Credit Card,0.15,South America,Premium,,,
9570,3,Headphones,Accessories,892.64,5,34,Female,11 February 2023,Credit Card,0.19,Europe,Premium,,,
9571,4,Smartwatch,Electronics,840.53,2,58,Female,19 November 2023,Bank Transfer,0.19,Asia,Premium,,,
9572,3,Headphones,Accessories,992.19,2,43,Female,13 May 2023,Debit Card,0.06,South America,Regular,,,
9573,3,Headphones,Accessories,1304.85,5,21,Female,17 December 2023,Credit Card,0.09,North America,Premium,,,
9574,1,Laptop,Electronics,638.71,1,51,Male,05 November 2023,Credit Card,0.06,North America,Premium,,,
9575,3,Headphones,Accessories,1438.94,3,36,Male,23 September 2023,PayPal,0.27,South America,Premium,,,
9576,5,Tablet,Electronics,1452.97,4,34,Female,10 December 2023,Credit Card,0.16,Asia,Regular,,,
9577,5,Tablet,Electronics,835.27,2,56,Female,26 August 2023,Bank Transfer,0.11,Europe,Premium,,,
9578,4,Smartwatch,Electronics,1209.76,2,29,Male,02 November 2023,Debit Card,0.09,Africa,Regular,,,
9579,4,Smartwatch,Electronics,567.62,1,37,Female,22 September 2023,PayPal,0.29,North America,Regular,,,
9580,2,Smartphone,Electronics,1068.59,4,21,Male,27 September 2023,Bank Transfer,0.02,South America,Regular,,,
9581,1,Laptop,Electronics,86.9,2,48,Female,10 August 2023,Bank Transfer,0.01,North America,Premium,,,
9582,1,Laptop,Electronics,1042.9,5,65,Male,06 December 2023,PayPal,0.12,South America,Regular,,,
9583,3,Headphones,Accessories,610.79,2,49,Male,09 March 2023,Credit Card,0.1,Asia,Regular,,,
9584,1,Laptop,Electronics,363.27,5,47,Male,02 September 2023,Debit Card,0.22,Asia,Premium,,,
9585,3,Headphones,Accessories,593.43,2,44,Female,12 September 2023,Bank Transfer,0.2,Europe,Regular,,,
9586,1,Laptop,Electronics,560.57,3,61,Male,20 November 2023,Credit Card,0.08,Europe,Regular,,,
9587,3,Headphones,Accessories,919.25,4,55,Male,07 November 2023,Credit Card,0.04,South America,Regular,,,
9588,4,Smartwatch,Electronics,211.52,2,55,Male,17 July 2023,Debit Card,0.14,North America,Regular,,,
9589,2,Smartphone,Electronics,1085.22,2,19,Female,09 July 2023,Debit Card,0.13,South America,Regular,,,
9590,3,Headphones,Accessories,152.08,1,50,Female,13 May 2023,Credit Card,0.14,Asia,Premium,,,
9591,5,Tablet,Electronics,1060.75,3,42,Female,30 January 2023,Bank Transfer,0.11,North America,Premium,,,
9592,1,Laptop,Electronics,346.49,3,43,Male,06 November 2023,Credit Card,0.13,Asia,Regular,,,
9593,4,Smartwatch,Electronics,697.98,1,50,Male,01 May 2023,Bank Transfer,0.27,Asia,Regular,,,
9594,4,Smartwatch,Electronics,873.48,2,20,Male,06 March 2023,PayPal,0.27,Africa,Regular,,,
9595,1,Laptop,Electronics,1244.92,4,29,Male,27 October 2023,Bank Transfer,0.28,Africa,Regular,,,
9596,1,Laptop,Electronics,1319.79,3,30,Male,02 June 2023,PayPal,0.17,Africa,Regular,,,
9597,2,Smartphone,Electronics,919.77,1,62,Male,20 January 2023,PayPal,0.07,Europe,Premium,,,
9598,2,Smartphone,Electronics,1209.15,5,23,Female,23 October 2023,PayPal,0.19,Asia,Regular,,,
9599,1,Laptop,Electronics,475.28,5,50,Male,20 November 2023,Bank Transfer,0.01,Asia,Regular,,,
9600,1,Laptop,Electronics,1163.13,5,30,Male,12 April 2023,Debit Card,0.14,North America,Premium,,,
9601,4,Smartwatch,Electronics,812.76,5,26,Male,12 March 2023,PayPal,0.18,Asia,Premium,,,
9602,4,Smartwatch,Electronics,962.55,2,55,Male,30 August 2023,PayPal,0.03,Asia,Premium,,,
9603,1,Laptop,Electronics,960.44,2,42,Male,11 March 2023,Credit Card,0.04,North America,Premium,,,
9604,2,Smartphone,Electronics,89.34,1,50,Male,02 February 2023,Credit Card,0.27,Europe,Premium,,,
9605,5,Tablet,Electronics,1214.98,5,61,Male,18 March 2023,Credit Card,0.23,North America,Premium,,,
9606,5,Tablet,Electronics,335.79,2,43,Male,18 October 2023,Credit Card,0.14,Asia,Regular,,,
9607,5,Tablet,Electronics,403.15,1,62,Male,09 November 2023,PayPal,0.29,North America,Regular,,,
9608,5,Tablet,Electronics,1246.71,2,45,Female,13 April 2023,Debit Card,0.1,Asia,Premium,,,
9609,2,Smartphone,Electronics,888.92,2,28,Male,28 August 2023,PayPal,0.01,Asia,Premium,,,
9610,4,Smartwatch,Electronics,308.07,5,39,Male,12 August 2023,Bank Transfer,0.06,Europe,Regular,,,
9611,5,Tablet,Electronics,827.24,3,38,Male,24 January 2023,Bank Transfer,0.28,North America,Premium,,,
9612,3,Headphones,Accessories,1448.83,2,61,Male,06 August 2023,Credit Card,0.05,North America,Regular,,,
9613,1,Laptop,Electronics,52.7,2,65,Male,22 February 2023,Credit Card,0.07,Africa,Regular,,,
9614,1,Laptop,Electronics,1301.68,2,29,Male,14 September 2023,PayPal,0.29,Europe,Premium,,,
9615,2,Smartphone,Electronics,317.63,4,19,Female,18 November 2023,Debit Card,0.21,Asia,Premium,,,
9616,4,Smartwatch,Electronics,289.48,5,19,Female,28 May 2023,Debit Card,0.19,Africa,Regular,,,
9617,4,Smartwatch,Electronics,352.38,1,42,Male,07 May 2023,Credit Card,0.22,Europe,Premium,,,
9618,5,Tablet,Electronics,321.69,1,55,Female,06 December 2023,Bank Transfer,0.2,Asia,Regular,,,
9619,5,Tablet,Electronics,465.37,4,26,Female,30 May 2023,PayPal,0.05,Europe,Regular,,,
9620,4,Smartwatch,Electronics,1162.67,4,55,Male,04 March 2023,Bank Transfer,0.17,Europe,Regular,,,
9621,2,Smartphone,Electronics,904.72,3,37,Male,01 April 2023,Bank Transfer,0.18,Asia,Premium,,,
9622,1,Laptop,Electronics,518.8,5,40,Female,21 May 2023,PayPal,0.03,Africa,Regular,,,
9623,3,Headphones,Accessories,193.06,4,38,Male,13 September 2023,Bank Transfer,0.05,South America,Premium,,,
9624,5,Tablet,Electronics,142.88,2,57,Female,25 December 2023,Credit Card,0.07,South America,Regular,,,
9625,5,Tablet,Electronics,1483.62,1,24,Male,03 February 2023,Debit Card,0.17,Asia,Regular,,,
9626,3,Headphones,Accessories,569.03,2,42,Female,19 November 2023,Credit Card,0.3,Asia,Regular,,,
9627,5,Tablet,Electronics,1180.02,3,27,Female,23 November 2023,Debit Card,0.22,South America,Regular,,,
9628,4,Smartwatch,Electronics,934.32,1,23,Male,21 May 2023,Debit Card,0.2,Europe,Regular,,,
9629,5,Tablet,Electronics,232.72,1,30,Female,02 September 2023,Bank Transfer,0.12,North America,Premium,,,
9630,3,Headphones,Accessories,830.29,4,45,Male,29 April 2023,Debit Card,0.22,North America,Regular,,,
9631,4,Smartwatch,Electronics,1051.42,5,48,Female,04 March 2023,Credit Card,0.2,South America,Regular,,,
9632,3,Headphones,Accessories,1317.69,1,57,Female,03 March 2023,Debit Card,0.28,South America,Regular,,,
9633,4,Smartwatch,Electronics,1211.31,2,29,Male,18 May 2023,Credit Card,0.04,South America,Regular,,,
9634,4,Smartwatch,Electronics,455.94,5,45,Male,05 May 2023,Bank Transfer,0.15,Africa,Premium,,,
9635,3,Headphones,Accessories,907.76,2,51,Female,26 March 2023,Bank Transfer,0.21,Africa,Premium,,,
9636,4,Smartwatch,Electronics,1168.99,4,52,Male,04 November 2023,Debit Card,0.29,Asia,Regular,,,
9637,1,Laptop,Electronics,1075.04,2,29,Male,29 March 2023,PayPal,0.17,North America,Regular,,,
9638,2,Smartphone,Electronics,847.92,5,39,Female,02 September 2023,Debit Card,0.12,North America,Premium,,,
9639,5,Tablet,Electronics,1439.26,4,60,Male,16 February 2023,Bank Transfer,0.12,North America,Premium,,,
9640,5,Tablet,Electronics,59.46,3,60,Male,20 May 2023,Bank Transfer,0.26,Africa,Premium,,,
9641,1,Laptop,Electronics,148.91,4,50,Male,21 August 2023,Bank Transfer,0.05,Asia,Regular,,,
9642,1,Laptop,Electronics,533.13,1,31,Male,19 November 2023,Debit Card,0.1,Africa,Premium,,,
9643,4,Smartwatch,Electronics,290.07,4,51,Male,11 January 2023,Bank Transfer,0.04,Africa,Premium,,,
9644,3,Headphones,Accessories,679.84,4,37,Male,01 August 2023,Credit Card,0.15,South America,Regular,,,
9645,3,Headphones,Accessories,257.91,3,50,Male,14 April 2023,Credit Card,0.25,North America,Premium,,,
9646,2,Smartphone,Electronics,645.87,2,45,Female,10 March 2023,Credit Card,0.21,Asia,Premium,,,
9647,1,Laptop,Electronics,1465.16,1,65,Female,07 December 2023,Debit Card,0.17,North America,Premium,,,
9648,5,Tablet,Electronics,1352.95,1,58,Female,16 January 2023,PayPal,0.04,Europe,Regular,,,
9649,3,Headphones,Accessories,393.07,2,32,Male,22 December 2023,Credit Card,0.01,Asia,Premium,,,
9650,5,Tablet,Electronics,1330.81,3,26,Male,15 January 2023,Bank Transfer,0.2,North America,Premium,,,
9651,3,Headphones,Accessories,812.91,5,46,Female,17 August 2023,Bank Transfer,0.27,Asia,Premium,,,
9652,3,Headphones,Accessories,910.21,2,25,Female,25 September 2023,Bank Transfer,0.1,Africa,Regular,,,
9653,3,Headphones,Accessories,738.77,5,39,Female,04 February 2023,Credit Card,0.24,Africa,Premium,,,
9654,3,Headphones,Accessories,1219.57,1,61,Female,08 January 2023,Debit Card,0.09,Asia,Premium,,,
9655,2,Smartphone,Electronics,1457.84,2,63,Male,21 March 2023,PayPal,0.04,Asia,Premium,,,
9656,4,Smartwatch,Electronics,217.19,3,22,Male,25 June 2023,PayPal,0.18,Africa,Premium,,,
9657,5,Tablet,Electronics,1395.2,1,18,Female,15 February 2023,Credit Card,0.19,South America,Premium,,,
9658,4,Smartwatch,Electronics,621.03,2,52,Male,15 July 2023,PayPal,0.08,Asia,Premium,,,
9659,4,Smartwatch,Electronics,492.74,5,33,Male,24 November 2023,Credit Card,0.01,Asia,Premium,,,
9660,1,Laptop,Electronics,775.88,4,29,Male,19 September 2023,Debit Card,0.2,Europe,Premium,,,
9661,1,Laptop,Electronics,255.01,1,51,Female,12 February 2023,Credit Card,0.28,Africa,Premium,,,
9662,2,Smartphone,Electronics,1143.37,4,43,Female,26 June 2023,Debit Card,0.2,South America,Premium,,,
9663,4,Smartwatch,Electronics,199.58,5,44,Male,29 January 2023,PayPal,0.14,Europe,Regular,,,
9664,3,Headphones,Accessories,368.08,2,59,Female,18 April 2023,Debit Card,0.18,South America,Regular,,,
9665,1,Laptop,Electronics,1261.52,1,47,Female,15 November 2023,Debit Card,0.22,South America,Premium,,,
9666,4,Smartwatch,Electronics,1424.97,2,43,Female,18 August 2023,PayPal,0.19,North America,Premium,,,
9667,3,Headphones,Accessories,856.63,2,27,Male,31 July 2023,Bank Transfer,0.2,North America,Premium,,,
9668,1,Laptop,Electronics,508.43,2,36,Female,29 November 2023,Debit Card,0.16,North America,Premium,,,
9669,2,Smartphone,Electronics,1136.3,3,21,Male,23 April 2023,Bank Transfer,0.22,North America,Regular,,,
9670,5,Tablet,Electronics,1344.46,5,41,Female,18 November 2023,Bank Transfer,0.08,Europe,Premium,,,
9671,2,Smartphone,Electronics,1190.62,2,45,Male,09 June 2023,PayPal,0.26,Asia,Premium,,,
9672,4,Smartwatch,Electronics,1493.48,1,52,Female,21 April 2023,PayPal,0.14,South America,Premium,,,
9673,1,Laptop,Electronics,1377.18,1,21,Male,23 July 2023,PayPal,0.25,Africa,Regular,,,
9674,2,Smartphone,Electronics,441.58,1,61,Male,17 August 2023,Bank Transfer,0.21,North America,Premium,,,
9675,4,Smartwatch,Electronics,747.08,3,51,Male,11 March 2023,Debit Card,0.14,Europe,Regular,,,
9676,1,Laptop,Electronics,1490.08,4,25,Male,16 October 2023,Debit Card,0.19,Europe,Premium,,,
9677,2,Smartphone,Electronics,1378,3,26,Female,16 February 2023,PayPal,0.02,South America,Premium,,,
9678,1,Laptop,Electronics,984.69,4,50,Male,13 January 2023,Credit Card,0.04,South America,Premium,,,
9679,4,Smartwatch,Electronics,133.9,5,31,Male,07 August 2023,Debit Card,0.21,Africa,Premium,,,
9680,5,Tablet,Electronics,390.2,4,41,Female,18 October 2023,Debit Card,0.08,North America,Premium,,,
9681,1,Laptop,Electronics,673.87,1,29,Male,26 November 2023,Credit Card,0.23,North America,Regular,,,
9682,4,Smartwatch,Electronics,1487.5,2,54,Female,03 April 2023,Credit Card,0.15,Africa,Premium,,,
9683,3,Headphones,Accessories,263.01,5,42,Female,21 May 2023,PayPal,0.17,Europe,Premium,,,
9684,5,Tablet,Electronics,1157.12,3,29,Female,10 January 2023,Debit Card,0.26,Asia,Premium,,,
9685,2,Smartphone,Electronics,1343.95,5,35,Female,14 September 2023,Debit Card,0.03,North America,Premium,,,
9686,2,Smartphone,Electronics,870.45,2,35,Male,18 August 2023,Bank Transfer,0,South America,Premium,,,
9687,4,Smartwatch,Electronics,516.46,4,48,Male,10 October 2023,Bank Transfer,0.29,South America,Regular,,,
9688,4,Smartwatch,Electronics,1046.3,2,37,Male,08 December 2023,PayPal,0.24,Africa,Regular,,,
9689,3,Headphones,Accessories,861.66,2,45,Female,21 August 2023,Bank Transfer,0.22,Europe,Regular,,,
9690,1,Laptop,Electronics,1156.62,5,32,Female,10 May 2023,PayPal,0.02,South America,Regular,,,
9691,4,Smartwatch,Electronics,904.66,4,55,Female,09 December 2023,Debit Card,0.04,Europe,Premium,,,
9692,5,Tablet,Electronics,347.23,3,21,Female,12 April 2023,Bank Transfer,0.15,Africa,Premium,,,
9693,5,Tablet,Electronics,802.56,1,54,Male,17 September 2023,PayPal,0.05,Europe,Premium,,,
9694,5,Tablet,Electronics,1086.65,3,60,Male,15 November 2023,Debit Card,0.18,Europe,Premium,,,
9695,1,Laptop,Electronics,1357.11,4,21,Male,19 July 2023,Credit Card,0.25,Europe,Premium,,,
9696,4,Smartwatch,Electronics,1163.76,1,27,Female,01 May 2023,PayPal,0.04,Africa,Premium,,,
9697,4,Smartwatch,Electronics,208.85,1,25,Female,28 October 2023,PayPal,0.02,South America,Premium,,,
9698,4,Smartwatch,Electronics,1437.58,1,26,Male,29 April 2023,Credit Card,0.05,South America,Premium,,,
9699,2,Smartphone,Electronics,192.77,1,49,Female,11 July 2023,Debit Card,0.24,North America,Regular,,,
9700,3,Headphones,Accessories,1341.19,2,53,Male,14 April 2023,Credit Card,0.16,Asia,Premium,,,
9701,1,Laptop,Electronics,768.42,5,49,Male,27 April 2023,Bank Transfer,0.01,Europe,Premium,,,
9702,3,Headphones,Accessories,917.25,3,43,Male,20 January 2023,Bank Transfer,0.01,North America,Regular,,,
9703,2,Smartphone,Electronics,417.16,2,31,Male,27 June 2023,Credit Card,0.19,South America,Regular,,,
9704,3,Headphones,Accessories,817.83,1,25,Female,11 January 2023,Debit Card,0.23,South America,Regular,,,
9705,2,Smartphone,Electronics,385.25,1,63,Female,17 December 2023,PayPal,0.15,North America,Premium,,,
9706,5,Tablet,Electronics,286.92,4,27,Female,23 September 2023,PayPal,0.25,Europe,Premium,,,
9707,1,Laptop,Electronics,622.16,4,20,Male,12 January 2023,Bank Transfer,0.21,Africa,Regular,,,
9708,3,Headphones,Accessories,869.78,4,36,Female,17 October 2023,Debit Card,0.12,South America,Regular,,,
9709,2,Smartphone,Electronics,776.26,2,26,Male,28 January 2023,PayPal,0.05,Asia,Premium,,,
9710,1,Laptop,Electronics,1132.41,5,30,Female,23 September 2023,Debit Card,0.24,South America,Regular,,,
9711,4,Smartwatch,Electronics,1184.06,4,64,Male,02 May 2023,PayPal,0.02,South America,Premium,,,
9712,1,Laptop,Electronics,997.5,1,63,Female,25 February 2023,PayPal,0.08,Asia,Regular,,,
9713,3,Headphones,Accessories,91.61,3,42,Male,22 May 2023,Debit Card,0.16,Africa,Regular,,,
9714,2,Smartphone,Electronics,441.83,1,65,Male,22 June 2023,Bank Transfer,0.24,North America,Premium,,,
9715,3,Headphones,Accessories,1371.52,1,50,Female,09 December 2023,Credit Card,0.13,Asia,Premium,,,
9716,4,Smartwatch,Electronics,406.29,4,22,Male,10 December 2023,Credit Card,0.22,Europe,Premium,,,
9717,4,Smartwatch,Electronics,1294.22,5,25,Male,11 February 2023,Credit Card,0.29,Europe,Premium,,,
9718,2,Smartphone,Electronics,64.55,3,40,Male,13 August 2023,PayPal,0.28,Africa,Premium,,,
9719,2,Smartphone,Electronics,556.41,1,33,Male,24 March 2023,Credit Card,0.27,North America,Premium,,,
9720,3,Headphones,Accessories,1256.66,5,49,Male,13 October 2023,PayPal,0.18,North America,Premium,,,
9721,2,Smartphone,Electronics,813.71,5,30,Female,30 January 2023,Credit Card,0.12,South America,Regular,,,
9722,2,Smartphone,Electronics,1365.35,2,36,Male,04 April 2023,Debit Card,0.03,South America,Regular,,,
9723,3,Headphones,Accessories,961.88,5,60,Female,15 December 2023,Bank Transfer,0.17,South America,Regular,,,
9724,3,Headphones,Accessories,1480.2,5,44,Female,14 December 2023,Bank Transfer,0.29,Europe,Premium,,,
9725,5,Tablet,Electronics,805.07,3,30,Female,31 July 2023,Credit Card,0.13,Europe,Regular,,,
9726,4,Smartwatch,Electronics,57.39,5,57,Male,07 November 2023,Debit Card,0.26,Asia,Regular,,,
9727,2,Smartphone,Electronics,527.33,3,25,Female,12 February 2023,Credit Card,0.21,North America,Regular,,,
9728,4,Smartwatch,Electronics,1272.8,3,41,Female,06 August 2023,PayPal,0.11,Africa,Premium,,,
9729,5,Tablet,Electronics,65.61,1,59,Male,15 April 2023,Bank Transfer,0.11,Africa,Premium,,,
9730,3,Headphones,Accessories,583.64,1,28,Male,05 November 2023,Bank Transfer,0.15,North America,Premium,,,
9731,3,Headphones,Accessories,1024.73,2,60,Male,18 March 2023,Credit Card,0.24,Asia,Regular,,,
9732,2,Smartphone,Electronics,1463.47,2,27,Female,23 March 2023,PayPal,0.1,South America,Regular,,,
9733,3,Headphones,Accessories,1174.97,3,29,Male,31 May 2023,Debit Card,0.13,North America,Regular,,,
9734,1,Laptop,Electronics,458.22,4,26,Female,17 December 2023,Credit Card,0.21,North America,Premium,,,
9735,3,Headphones,Accessories,131.19,2,64,Male,06 July 2023,PayPal,0.17,Europe,Regular,,,
9736,5,Tablet,Electronics,611.17,5,52,Female,12 June 2023,Credit Card,0.25,South America,Premium,,,
9737,2,Smartphone,Electronics,322.76,5,65,Male,13 September 2023,Debit Card,0.06,Asia,Regular,,,
9738,3,Headphones,Accessories,705.43,5,26,Female,29 December 2023,Bank Transfer,0.19,North America,Regular,,,
9739,4,Smartwatch,Electronics,420.15,2,45,Male,20 August 2023,Credit Card,0.1,South America,Premium,,,
9740,2,Smartphone,Electronics,165.26,3,60,Male,24 January 2023,Debit Card,0.04,Africa,Premium,,,
9741,1,Laptop,Electronics,1483.91,2,62,Male,22 April 2023,Bank Transfer,0.21,North America,Premium,,,
9742,2,Smartphone,Electronics,354.73,1,65,Female,13 June 2023,Debit Card,0.2,South America,Premium,,,
9743,3,Headphones,Accessories,979.45,4,22,Female,23 December 2023,Credit Card,0.01,Europe,Premium,,,
9744,3,Headphones,Accessories,444.43,2,62,Male,30 April 2023,Debit Card,0.17,South America,Regular,,,
9745,4,Smartwatch,Electronics,708.2,4,21,Female,23 April 2023,PayPal,0.07,North America,Premium,,,
9746,5,Tablet,Electronics,764.38,1,43,Female,05 March 2023,Credit Card,0.19,Europe,Regular,,,
9747,4,Smartwatch,Electronics,556.54,2,29,Male,07 September 2023,Debit Card,0.1,North America,Premium,,,
9748,3,Headphones,Accessories,696.25,1,60,Male,06 January 2023,Debit Card,0.15,Europe,Regular,,,
9749,5,Tablet,Electronics,720.28,1,30,Male,26 June 2023,Debit Card,0.22,Asia,Premium,,,
9750,2,Smartphone,Electronics,514.44,4,22,Male,27 August 2023,Bank Transfer,0.15,Africa,Regular,,,
